date,T_mean,GDD_daily,GDD_cumsum,GDD_after_emerge,light_interception,leaf_area_index,lint_yield,seed_cotton_yield,plant_height,main_stem_nodes,leaf_weight,petiole_weight,stem_weight,root_weight,square_weight,boll_weight,plant_weight,number_of_squares,number_of_green_bolls,number_of_open_bolls,swc0-10,swc0-20,swc0-27,internode_length,single_leaf_area,leaf_length,leaf_width,fruit_branch_number,vegetative_branch_number,boll_diameter,leaf_angle,groimp_day,coupling_source,leaf_area_index_raw,leaf_vis_factor,c2k_sla_m2g,c2k_leaf_area_m2,c2k_sla_target,c2k_ks,c2k_kn,c2k_yield_frozen,c2k_source_sink,c2k_dvs,c2k_shed_fraction_diag,c2k_shed_factor,c2k_net_photo,c2k_gross_photo,c2k_dev_stage,c2k_dev_progress,repro_frozen,bridge_active,bridge_alpha,bridge_bl_gross,leaf_floor_active,leaf_floor_added,net_floor_active,net_floor_added,topping_applied,topping_loss_lf,is_topping_day,doy
2022-09-23,23.8,11.8,1927.8,1853.3,0.540248,1.19549,2827.59,6732.35,81.07,16.0,110.47,22.65,274.52,177.86,7.6,755.63,1348.73,0.0466,0.0,8.0,0.12,0.257285,0.295427,5.0,28.78,6.0,6.85,10.2,1.9,4.2,43.0,146,standalone_RUE,1.19549,1.0,0.010822,0.059775,0.010693,0.6497,1.0,False,0.3968,2.0,0.0,0.0,2.8155,8.7277,mature,1.0,True,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,266.0
2022-09-24,23.2,11.2,1939.0,1864.5,0.530909,1.164552,2839.85,6761.54,81.1,16.0,110.24,22.61,274.57,177.99,7.6,757.42,1350.43,0.0429,0.0,8.0,0.12,0.255247,0.294612,5.0,28.72,5.99,6.85,10.2,1.9,4.2,43.0,147,standalone_RUE,1.164552,1.0,0.010564,0.058228,0.010542,0.6445,1.0,False,0.3937,2.0,0.0,0.0,2.5607,8.1946,mature,1.0,True,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,267.0
2022-09-25,21.55,9.55,1948.6,1874.1,0.52512,1.145681,2849.31,6784.07,81.13,16.0,109.46,22.45,274.6,178.06,7.6,758.43,1350.6,0.0395,0.0,8.0,0.12,0.253242,0.29381,5.0,28.51,5.97,6.82,10.2,1.9,4.2,43.0,148,standalone_RUE,1.145681,1.0,0.010466,0.057284,0.010393,0.6394,1.0,False,0.3692,2.0,0.0,0.0,1.4367,6.2292,mature,1.0,True,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,268.0
2022-09-26,20.85,8.85,1957.4,1882.9,0.517569,1.121411,2859.39,6808.07,81.16,16.0,108.69,22.29,274.64,178.14,7.6,759.6,1350.97,0.0363,0.0,8.0,0.12,0.25128,0.293025,5.0,28.31,5.95,6.8,10.2,1.9,4.2,43.0,149,standalone_RUE,1.121411,1.0,0.010317,0.056071,0.010245,0.6344,1.0,False,0.3796,2.0,0.0,0.0,1.681,6.335,mature,1.0,True,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,269.0
2022-09-27,20.75,8.75,1966.2,1891.7,0.510038,1.097581,2869.61,6832.41,81.19,16.0,107.93,22.13,274.67,178.23,7.6,760.82,1351.38,0.0334,0.0,8.0,0.12,0.249359,0.292256,5.0,28.11,5.93,6.77,10.2,1.9,4.2,43.0,150,standalone_RUE,1.097581,1.0,0.01017,0.054879,0.010098,0.6295,1.0,False,0.3816,2.0,0.0,0.0,1.7346,6.376,mature,1.0,True,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,270.0
2022-09-28,20.4,8.4,1974.6,1900.1,0.502525,1.074169,2879.78,6856.63,81.21,16.0,107.16,21.97,274.71,178.31,7.6,762.01,1351.77,0.0307,0.0,8.0,0.12,0.247479,0.291504,5.0,27.91,5.91,6.75,10.2,1.9,4.2,43.0,151,standalone_RUE,1.074169,1.0,0.010024,0.053708,0.009953,0.6247,1.0,False,0.3821,2.0,0.0,0.0,1.7092,6.2452,mature,1.0,True,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,271.0
2022-09-29,19.3,7.3,1981.9,1907.4,0.495828,1.053596,2890.21,6881.46,81.23,16.0,106.41,21.82,274.74,178.4,7.6,763.28,1352.26,0.0283,0.0,8.0,0.12,0.245636,0.290767,5.0,27.72,5.89,6.73,10.2,1.9,4.2,43.0,152,standalone_RUE,1.053596,1.0,0.009902,0.05268,0.009832,0.62,1.0,False,0.3893,2.0,0.0,0.0,1.8092,6.077,mature,1.0,True,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,272.0
2022-09-30,18.65,6.65,1988.5,1914.0,0.489161,1.033385,2900.34,6905.56,81.25,16.0,105.66,21.67,274.78,178.49,7.6,764.46,1352.65,0.026,0.0,8.0,0.12,0.243827,0.290044,5.0,27.52,5.87,6.7,10.2,1.9,4.2,43.0,153,standalone_RUE,1.033385,1.0,0.009781,0.051669,0.009712,0.6154,1.0,False,0.3878,2.0,0.0,0.0,1.6836,5.7518,mature,1.0,True,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,273.0
2022-10-01,17.95,5.95,1994.5,1920.0,0.482521,1.013516,2909.56,6927.53,81.26,16.0,103.85,21.3,274.8,178.55,7.6,765.38,1351.49,0.0239,0.0,8.0,0.12,0.242054,0.289334,5.0,27.05,5.81,6.65,10.2,1.9,4.2,43.0,154,standalone_RUE,1.013516,1.0,0.009759,0.050676,0.009593,0.6108,1.0,False,0.3775,2.0,0.0,0.0,1.3216,5.1186,mature,1.0,True,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,274.0
2022-10-02,17.65,5.65,2000.1,1925.6,0.472498,0.984003,2919.3,6950.72,81.28,16.0,102.09,20.93,274.83,178.63,7.6,766.45,1350.54,0.022,0.0,8.0,0.12,0.240332,0.288645,5.0,26.59,5.77,6.59,10.2,1.9,4.2,43.0,155,standalone_RUE,0.984003,1.0,0.009639,0.0492,0.009475,0.6064,1.0,False,0.3861,2.0,0.0,0.0,1.522,5.3014,mature,1.0,True,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,275.0
2022-10-03,12.2,0.2,2000.3,1925.8,0.462583,0.955356,2930.53,6977.45,81.28,16.0,100.19,20.54,274.87,178.74,7.6,767.93,1349.88,0.0203,0.0,8.0,0.12,0.23866,0.287977,5.0,26.1,5.71,6.53,10.2,1.9,4.2,43.0,156,standalone_RUE,0.955356,1.0,0.009536,0.047768,0.009358,0.6021,1.0,False,0.4267,2.0,0.0,0.0,2.1147,5.0052,mature,1.0,True,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,276.0
2022-10-04,15.45,3.45,2003.8,1929.3,0.452244,0.926039,2937.83,6994.84,81.29,16.0,98.49,20.2,274.89,178.76,7.6,768.31,1348.25,0.0186,0.0,8.0,0.12,0.237039,0.287328,5.0,25.65,5.66,6.47,10.2,1.9,4.2,43.0,157,standalone_RUE,0.926039,1.0,0.009402,0.046302,0.009243,0.5979,1.0,False,0.3457,2.0,0.0,0.0,0.5434,3.5685,mature,1.0,True,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,277.0
2022-10-05,13.65,1.65,2005.4,1930.9,0.442578,0.899126,2948.81,7020.98,81.29,16.0,96.58,19.81,274.93,178.86,7.6,769.72,1347.5,0.0171,0.0,8.0,0.12,0.235466,0.286699,5.0,25.16,5.61,6.41,10.2,1.9,4.2,43.0,158,standalone_RUE,0.899126,1.0,0.009309,0.044956,0.009129,0.5939,1.0,False,0.418,2.0,0.0,0.0,2.0088,5.1066,mature,1.0,True,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,278.0
2022-10-06,13.15,1.15,2006.6,1932.1,0.432237,0.870848,2956.32,7038.85,81.29,16.0,94.77,19.43,274.94,178.9,7.6,770.15,1345.79,0.0158,0.0,8.0,0.12,0.233942,0.286089,5.0,24.69,5.55,6.35,10.2,1.9,4.2,43.0,159,standalone_RUE,0.870848,1.0,0.009189,0.043542,0.009016,0.5899,1.0,False,0.3572,2.0,0.0,0.0,0.617,3.2343,mature,1.0,True,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,279.0
2022-10-07,14.25,2.25,2008.8,1934.3,0.422227,0.843961,2964.48,7058.3,81.3,16.0,92.99,19.07,274.96,178.94,7.6,770.77,1344.32,0.0145,0.0,8.0,0.12,0.232465,0.285499,5.0,24.22,5.5,6.29,10.2,1.9,4.2,43.0,160,standalone_RUE,0.843961,1.0,0.009076,0.042198,0.008905,0.5861,1.0,False,0.3703,2.0,0.0,0.0,0.8811,3.7623,mature,1.0,True,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,280.0
2022-10-08,13.8,1.8,2010.6,1936.1,0.412334,0.81784,2971.11,7074.07,81.3,16.0,91.19,18.7,274.96,178.95,7.6,770.95,1342.36,0.0134,0.0,8.0,0.12,0.231033,0.284926,5.0,23.75,5.45,6.23,10.2,1.9,4.2,43.0,161,standalone_RUE,0.81784,1.0,0.008968,0.040892,0.008795,0.5824,1.0,False,0.3274,2.0,0.0,0.0,0.264,2.8869,mature,1.0,True,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,281.0
2022-10-09,14.2,2.2,2012.8,1938.3,0.4024,0.792052,2980.66,7096.8,81.31,16.0,89.38,18.33,274.99,179.02,7.6,771.95,1341.28,0.0123,0.0,8.0,0.12,0.229647,0.284372,5.0,23.28,5.39,6.17,10.2,1.9,4.2,43.0,162,standalone_RUE,0.792052,1.0,0.008861,0.039603,0.008685,0.5789,1.0,False,0.3963,2.0,0.0,0.0,1.4279,4.446,mature,1.0,True,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,282.0
2022-10-10,14.4,2.4,2015.2,1940.7,0.392462,0.766679,2989.79,7118.54,81.32,16.0,87.65,17.97,275.01,179.09,7.6,772.83,1340.16,0.0113,0.0,8.0,0.12,0.228306,0.283835,5.0,22.83,5.34,6.11,10.2,1.9,4.2,43.0,163,standalone_RUE,0.766679,1.0,0.008747,0.038334,0.008577,0.5754,1.0,False,0.3887,2.0,0.0,0.0,1.2609,4.2657,mature,1.0,True,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,283.0
2022-10-11,14.95,2.95,2018.2,1943.7,0.382821,0.742457,2998.29,7138.79,81.32,16.0,84.86,17.4,275.03,179.14,7.6,773.54,1337.57,0.0104,0.0,8.0,0.12,0.227006,0.283315,5.0,22.1,5.26,6.01,10.2,1.9,4.2,43.0,164,standalone_RUE,0.742457,1.0,0.008749,0.037123,0.00847,0.572,1.0,False,0.3747,2.0,0.0,0.0,1.0061,4.0391,mature,1.0,True,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,284.0
2022-10-12,11.75,0.0,2018.2,1943.7,0.369572,0.709779,3007.79,7161.41,81.32,16.0,81.86,16.79,275.06,179.21,7.6,774.52,1335.03,0.0096,0.0,8.0,0.12,0.225764,0.282818,5.0,21.32,5.16,5.9,10.2,1.9,4.2,43.0,165,standalone_RUE,0.709779,1.0,0.008671,0.035489,0.008364,0.5688,1.0,False,0.4053,2.0,0.0,0.0,1.403,3.9958,mature,1.0,True,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,285.0
2022-10-13,11.65,0.0,2018.2,1943.7,0.355619,0.6761,3016.98,7183.29,81.32,16.0,78.91,16.18,275.09,179.27,7.6,775.41,1332.46,0.0088,0.0,8.0,0.12,0.224581,0.282345,5.0,20.55,5.07,5.79,10.2,1.9,4.2,43.0,166,standalone_RUE,0.6761,1.0,0.008568,0.033805,0.008259,0.5657,1.0,False,0.4004,2.0,0.0,0.0,1.2762,3.813,mature,1.0,True,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,286.0
2022-10-14,13.0,1.0,2019.2,1944.7,0.34184,0.64355,3025.43,7203.41,81.33,16.0,76.13,15.61,275.11,179.32,7.6,776.1,1329.87,0.0081,0.0,8.0,0.12,0.223455,0.281895,5.0,19.83,4.98,5.69,10.2,1.9,4.2,43.0,167,standalone_RUE,0.64355,1.0,0.008453,0.032178,0.008156,0.5627,1.0,False,0.3806,2.0,0.0,0.0,0.9771,3.6374,mature,1.0,True,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,287.0
2022-10-15,12.35,0.35,2019.5,1945.0,0.328692,0.613119,3033.7,7223.09,81.33,16.0,73.35,15.04,275.13,179.37,7.6,776.73,1327.21,0.0074,0.0,8.0,0.12,0.222382,0.281465,5.0,19.1,4.89,5.58,10.2,1.9,4.2,43.0,168,standalone_RUE,0.613119,1.0,0.008359,0.030656,0.008053,0.5599,1.0,False,0.3789,2.0,0.0,0.0,0.9019,3.4304,mature,1.0,True,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,288.0
2022-10-16,13.2,1.2,2020.7,1946.2,0.315528,0.583242,3041.33,7241.26,81.33,16.0,70.73,14.5,275.14,179.4,7.6,777.18,1324.55,0.0069,0.0,8.0,0.12,0.221361,0.281057,5.0,18.42,4.8,5.48,10.2,1.9,4.2,43.0,169,standalone_RUE,0.583242,1.0,0.008246,0.029162,0.007952,0.5572,1.0,False,0.3599,2.0,0.0,0.0,0.6455,3.2338,mature,1.0,True,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,289.0
2022-10-17,12.75,0.75,2021.5,1947.0,0.302989,0.555314,3048.81,7259.07,81.33,16.0,68.13,13.97,275.15,179.43,7.6,777.59,1321.87,0.0063,0.0,8.0,0.12,0.220389,0.280668,5.0,17.75,4.71,5.38,10.2,1.9,4.2,43.0,170,standalone_RUE,0.555314,1.0,0.00815,0.027766,0.007852,0.5547,1.0,False,0.3571,2.0,0.0,0.0,0.5862,3.0781,mature,1.0,True,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,290.0
2022-10-18,12.8,0.8,2022.3,1947.8,0.290587,0.528181,3055.91,7275.98,81.33,16.0,65.66,13.46,275.16,179.45,7.6,777.89,1319.22,0.0058,0.0,8.0,0.12,0.219465,0.280299,5.0,17.1,4.62,5.28,10.2,1.9,4.2,43.0,171,standalone_RUE,0.528181,1.0,0.008044,0.026409,0.007752,0.5523,1.0,False,0.345,2.0,0.0,0.0,0.4325,2.8834,mature,1.0,True,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,291.0
2022-10-19,12.25,0.25,2022.5,1948.0,0.281299,0.50817,3061.93,7290.32,81.33,16.0,63.31,12.98,275.16,179.45,7.6,777.89,1316.4,0.0053,0.0,8.0,0.12,0.218576,0.279943,5.0,16.49,4.54,5.19,10.2,1.9,4.2,43.0,172,standalone_RUE,0.50817,1.0,0.008027,0.025409,0.00774,0.5499,1.0,False,0.3,2.0,0.0,0.0,0.0,2.1278,mature,1.0,True,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,292.0
2022-10-20,13.25,1.25,2023.8,1949.3,0.272407,0.489251,3061.93,7290.32,81.34,16.0,61.2,12.55,275.16,179.45,7.6,777.89,1313.85,0.0049,0.0,8.0,0.12,0.21772,0.279601,5.0,15.94,4.46,5.1,10.2,1.9,4.2,43.0,173,standalone_RUE,0.489251,1.0,0.007994,0.024463,0.007728,0.5477,1.0,True,0.3,2.0,0.0,0.0,0.0,1.8316,mature,1.0,True,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,293.0
2022-10-21,10.85,0.0,2023.8,1949.3,0.264319,0.472244,3061.93,7290.32,81.34,16.0,58.08,11.91,275.17,179.47,7.6,778.18,1310.41,0.0045,0.0,8.0,0.12,0.216893,0.27927,5.0,15.13,4.35,4.97,10.2,1.9,4.2,43.0,174,standalone_RUE,0.472244,1.0,0.00813,0.023612,0.007716,0.5456,1.0,True,0.3482,2.0,0.0,0.0,0.4084,2.5429,mature,1.0,True,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,294.0
2022-10-22,11.65,0.0,2023.8,1949.3,0.252407,0.447533,3061.93,7290.32,81.34,16.0,55.15,11.31,275.17,179.48,7.6,778.34,1307.05,0.0042,0.0,8.0,0.12,0.21611,0.278957,5.0,14.36,4.24,4.84,10.2,1.9,4.2,43.0,175,standalone_RUE,0.447533,1.0,0.008115,0.022377,0.007705,0.5435,1.0,True,0.3283,2.0,0.0,0.0,0.2281,2.4201,mature,1.0,True,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,295.0
2022-10-23,10.95,0.0,2023.8,1949.3,0.241061,0.424361,3061.93,7290.32,81.34,16.0,52.3,10.72,275.18,179.49,7.6,778.48,1303.77,0.0038,0.0,8.0,0.12,0.215367,0.27866,5.0,13.62,4.13,4.72,10.2,1.9,4.2,43.0,176,standalone_RUE,0.424361,1.0,0.008114,0.021218,0.007694,0.5416,1.0,True,0.3263,2.0,0.0,0.0,0.1992,2.2759,mature,1.0,True,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,296.0
2022-10-24,11.6,0.0,2023.8,1949.3,0.229904,0.401908,3061.93,7290.32,81.34,16.0,49.66,10.18,275.18,179.49,7.6,778.48,1300.59,0.0035,0.0,8.0,0.12,0.214664,0.278378,5.0,12.93,4.02,4.6,10.2,1.9,4.2,43.0,177,standalone_RUE,0.401908,1.0,0.008094,0.020095,0.007684,0.5397,1.0,True,0.3,2.0,0.0,0.0,0.0,2.0636,mature,1.0,True,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,297.0
2022-10-25,11.2,0.0,2023.8,1949.3,0.219427,0.381118,3061.93,7290.32,81.34,16.0,47.15,9.67,275.18,179.49,7.6,778.48,1297.57,0.0032,0.0,8.0,0.12,0.213997,0.278112,5.0,12.28,3.92,4.48,10.2,1.9,4.2,43.0,178,standalone_RUE,0.381118,1.0,0.008083,0.019056,0.007675,0.5379,1.0,True,0.3,2.0,0.0,0.0,0.0,1.6688,mature,1.0,True,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,298.0
